time,open,high,low,close,tick_volume,spread,real_volume
2021-09-20 03:30:00+00:00,1.17129,1.17155,1.17123,1.17149,271,2,0
2021-09-20 04:00:00+00:00,1.1715,1.1716,1.17133,1.17158,359,2,0
2021-09-20 04:30:00+00:00,1.17158,1.17178,1.1715,1.1717,404,2,0
2021-09-20 05:00:00+00:00,1.17167,1.17178,1.1712799999999999,1.17149,893,2,0
2021-09-20 05:30:00+00:00,1.17148,1.17159,1.1711,1.17145,930,2,0
2021-09-20 06:00:00+00:00,1.17145,1.17183,1.17057,1.17061,1722,2,0
2021-09-20 06:30:00+00:00,1.17061,1.17134,1.17059,1.17108,1141,2,0
2021-09-20 07:00:00+00:00,1.17108,1.17119,1.17064,1.17087,1107,2,0
2021-09-20 07:30:00+00:00,1.17086,1.17135,1.17051,1.17094,1125,2,0
2021-09-20 08:00:00+00:00,1.17094,1.17099,1.17014,1.17018,1091,2,0
2021-09-20 08:30:00+00:00,1.1702,1.17098,1.17001,1.17065,1056,2,0
2021-09-20 09:00:00+00:00,1.17064,1.17164,1.1706,1.17155,1050,2,0
2021-09-20 09:30:00+00:00,1.17156,1.1716,1.17108,1.17127,887,2,0
2021-09-20 10:00:00+00:00,1.17127,1.17134,1.17053,1.17085,990,2,0
2021-09-20 10:30:00+00:00,1.17084,1.17103,1.17033,1.17053,1162,2,0
2021-09-20 11:00:00+00:00,1.17054,1.1712799999999999,1.17052,1.17092,1412,2,0
2021-09-20 11:30:00+00:00,1.17092,1.17168,1.17062,1.17143,1652,2,0
2021-09-20 12:00:00+00:00,1.17143,1.17179,1.17123,1.17143,1393,2,0
2021-09-20 12:30:00+00:00,1.17142,1.17183,1.17114,1.17183,1846,2,0
2021-09-20 13:00:00+00:00,1.17181,1.17231,1.17127,1.1718899999999999,1744,2,0
2021-09-20 13:30:00+00:00,1.17187,1.17302,1.17168,1.1724,1723,2,0
2021-09-20 14:00:00+00:00,1.17239,1.17363,1.17235,1.17346,1308,2,0
2021-09-20 14:30:00+00:00,1.1734499999999999,1.17363,1.1727,1.17283,1151,2,0
2021-09-20 15:00:00+00:00,1.17287,1.17343,1.17277,1.17299,1017,2,0
2021-09-20 15:30:00+00:00,1.17297,1.17309,1.17221,1.1722299999999999,912,2,0
2021-09-20 16:00:00+00:00,1.1722299999999999,1.17296,1.1722,1.17282,787,2,0
2021-09-20 16:30:00+00:00,1.17282,1.17311,1.17254,1.17257,579,2,0
2021-09-20 17:00:00+00:00,1.17257,1.17266,1.17225,1.17245,614,2,0
2021-09-20 17:30:00+00:00,1.17244,1.1728,1.17241,1.17241,980,2,0
2021-09-20 18:00:00+00:00,1.17242,1.17257,1.1722299999999999,1.17255,541,2,0
2021-09-20 18:30:00+00:00,1.17256,1.17304,1.17251,1.17299,675,2,0
2021-09-20 19:00:00+00:00,1.17299,1.17304,1.17252,1.1727,361,2,0
2021-09-20 19:30:00+00:00,1.17269,1.17281,1.17255,1.17255,239,2,0
2021-09-20 20:00:00+00:00,1.17193,1.17282,1.17193,1.17266,46,10,0
2021-09-20 20:30:00+00:00,1.17266,1.1729,1.17248,1.17248,88,7,0
2021-09-20 21:00:00+00:00,1.17243,1.17295,1.17243,1.17287,230,2,0
2021-09-20 21:30:00+00:00,1.17287,1.17289,1.1727400000000001,1.17276,183,2,0
2021-09-20 22:00:00+00:00,1.1728,1.17285,1.1724999999999999,1.17268,214,2,0
2021-09-20 22:30:00+00:00,1.17267,1.17275,1.17255,1.17265,276,2,0
2021-09-20 23:00:00+00:00,1.17265,1.17305,1.1724700000000001,1.17268,585,2,0
2021-09-20 23:30:00+00:00,1.17268,1.1728399999999999,1.17252,1.17256,575,2,0
2021-09-21 00:00:00+00:00,1.17256,1.17297,1.17232,1.1724999999999999,684,2,0
2021-09-21 00:30:00+00:00,1.1724999999999999,1.17394,1.17234,1.17388,694,2,0
2021-09-21 01:00:00+00:00,1.17388,1.17399,1.17337,1.17342,488,2,0
2021-09-21 01:30:00+00:00,1.17342,1.17343,1.17321,1.17323,306,2,0
2021-09-21 02:00:00+00:00,1.17323,1.17323,1.17296,1.17304,354,2,0
2021-09-21 02:30:00+00:00,1.17304,1.17325,1.17297,1.17319,360,2,0
2021-09-21 03:00:00+00:00,1.17317,1.17348,1.17317,1.17317,303,2,0
2021-09-21 03:30:00+00:00,1.17317,1.1732,1.17297,1.17316,298,2,0
2021-09-21 04:00:00+00:00,1.17316,1.17358,1.17314,1.17355,348,2,0
2021-09-21 04:30:00+00:00,1.17354,1.17356,1.17331,1.17334,503,2,0
2021-09-21 05:00:00+00:00,1.17334,1.17374,1.17299,1.17362,1052,2,0
2021-09-21 05:30:00+00:00,1.1736,1.17373,1.17295,1.17313,886,2,0
2021-09-21 06:00:00+00:00,1.17312,1.17343,1.17252,1.17289,1510,2,0
2021-09-21 06:30:00+00:00,1.17289,1.17315,1.17185,1.17268,1110,2,0
2021-09-21 07:00:00+00:00,1.17266,1.17315,1.17228,1.1729,1198,2,0
2021-09-21 07:30:00+00:00,1.1729,1.17368,1.17243,1.1734,1145,2,0
2021-09-21 08:00:00+00:00,1.1734,1.17377,1.17311,1.17342,1060,2,0
2021-09-21 08:30:00+00:00,1.17343,1.17377,1.173,1.1736900000000001,746,2,0
2021-09-21 09:00:00+00:00,1.17368,1.1739,1.17319,1.17326,897,2,0
2021-09-21 09:30:00+00:00,1.17326,1.17373,1.17325,1.17356,661,2,0
2021-09-21 10:00:00+00:00,1.17355,1.17389,1.17332,1.17362,842,2,0
2021-09-21 10:30:00+00:00,1.17365,1.17458,1.1735,1.17444,959,2,0
2021-09-21 11:00:00+00:00,1.17445,1.17486,1.1736,1.17393,1753,2,0
